,0
167,"[-0.04086173607840496, -0.008482431448976757, 0.07015854487860473], [0.9959459665793213 + -0.03362651564266151*i + -0.01567478335034649*j + -0.08194626450934048*k]"
168,"[-0.040837910417137815, -0.00795678661593228, 0.07053801550923808], [0.9958986761711792 + -0.033897823856337356*i + -0.015836044702260032*j + -0.08237708435290453*k]"
169,"[-0.04088360683187567, -0.008123988318078756, 0.07087884203716209], [0.9958495590562639 + -0.03430429805931475*i + -0.016223522645753954*j + -0.08272646598921767*k]"
170,"[-0.04092930324661352, -0.008291190020225233, 0.0712196685650861], [0.9958000039264274 + -0.034710757173874146*i + -0.01661099345348633*j + -0.08307581123908452*k]"
171,"[-0.04120024646268601, -0.008569213106656988, 0.0715689117708258], [0.9957562726413501 + -0.03502444145121901*i + -0.016913260040094556*j + -0.08340668816858494*k]"
172,"[-0.04147118967875849, -0.008847236193088743, 0.07191815497656552], [0.9957122414794092 + -0.035338115180782316*i + -0.017215521533191943*j + -0.083737539979754*k]"
173,"[-0.041389277076620046, -0.008593692551001137, 0.07227692115956225], [0.9956623933843751 + -0.03559813492248753*i + -0.017516901804250418*j + -0.08415657634028664*k]"
174,"[-0.041307364474481606, -0.008340148908913533, 0.07263568734255897], [0.9956122102323801 + -0.03585814268482807*i + -0.01781827618057999*j + -0.08457558438073119*k]"
175,"[-0.04137523582101444, -0.008418659330648254, 0.07303673504219566], [0.995583598102003 + -0.03595248962406854*i + -0.017725735487978754*j + -0.08489120084856172*k]"
176,"[-0.041443107167547275, -0.008497169752382972, 0.07343778274183234], [0.9955548685947754 + -0.036046832324599154*i + -0.017633192705557018*j + -0.08520680730792905*k]"
177,"[-0.04160497638873992, -0.008364333983186138, 0.07374450484160164], [0.9955009959932879 + -0.036248564561297235*i + -0.018192287749072344*j + -0.08563205714025567*k]"
178,"[-0.04176684560993257, -0.008231498213989306, 0.07405122694137092], [0.9954465887850286 + -0.03645027733168825*i + -0.018751373022913638*j + -0.08605726098621178*k]"
179,"[-0.04193737635552702, -0.008454192898485573, 0.07450745450434952], [0.9954282819658968 + -0.03654858884799256*i + -0.018354134109215926*j + -0.08631258237791486*k]"
180,"[-0.042107907101121486, -0.008676887582981843, 0.07496368206732812], [0.9954097432238594 + -0.03664689184891202*i + -0.017956890919224096*j + -0.08656788365981674*k]"
181,"[-0.04163962974546541, -0.008407446499872951, 0.07537453677713188], [0.995376616260446 + -0.0367144353017858*i + -0.01787138723506664*j + -0.0869370781696174*k]"
182,"[-0.04117135238980934, -0.008138005416764061, 0.07578539148693565], [0.9953433407122083 + -0.036781973274113006*i + -0.017785880883158214*j + -0.08730625970188749*k]"
183,"[-0.041997936375688896, -0.008201281354725738, 0.076002676884347], [0.9952616720389557 + -0.03720043747499802*i + -0.01914450522105462*j + -0.08777140503451017*k]"
184,"[-0.04282452036156846, -0.008264557292687415, 0.07621996228175834], [0.9951777699961905 + -0.03761881819801461*i + -0.020503086598636682*j + -0.08823635340789532*k]"
185,"[-0.04290922251171571, -0.008279750502708797, 0.07659913996835235], [0.9951360870550299 + -0.037725706774867654*i + -0.020684009472669573*j + -0.08861778061582962*k]"
186,"[-0.04299392466186295, -0.008294943712730181, 0.07697831765494637], [0.9950942136623001 + -0.03783258813168301*i + -0.020864928388146336*j + -0.08899919086387713*k]"
187,"[-0.04302552676414301, -0.008543369373397173, 0.07731949105070574], [0.9950508018516333 + -0.038063088122767576*i + -0.021061205817556466*j + -0.08933940153420869*k]"
188,"[-0.04305712886642306, -0.008791795034064166, 0.0776606644464651], [0.9950071817937888 + -0.03829358014789637*i + -0.021257478839215093*j + -0.08967959350732582*k]"
189,"[-0.043000775608941014, -0.008701310097998148, 0.07801566643235985], [0.994967479061714 + -0.038360246413722106*i + -0.021435553293889856*j + -0.09004845451000829*k]"
190,"[-0.04294442235145896, -0.00861082516193213, 0.07837066841825462], [0.9949276034145907 + -0.038426906012934116*i + -0.02161362402328735*j + -0.09041729986320149*k]"
191,"[-0.04299544210769789, -0.0086360689772748, 0.07873431373489956], [0.9948886479409946 + -0.038489408986821384*i + -0.021745312628494207*j + -0.0907870308616489*k]"
192,"[-0.043046461863936805, -0.008661312792617469, 0.07909795905154449], [0.9948495338154401 + -0.038551905822916135*i + -0.021876997766040195*j + -0.09115674738255623*k]"
193,"[-0.04309640317261875, -0.008687400215463572, 0.07945996029391475], [0.994810785518441 + -0.038615933699402305*i + -0.022001847738838988*j + -0.09152174264502731*k]"
194,"[-0.0431463444813007, -0.008713487638309675, 0.079821961536285], [0.9947718836126521 + -0.038679955613199965*i + -0.022126694314331227*j + -0.09188672377562095*k]"
195,"[-0.04319510466473184, -0.008739081010689332, 0.08018867227725676], [0.9947331345207316 + -0.038735335788571176*i + -0.02225264483156945*j + -0.09225174603175053*k]"
196,"[-0.04324386484816298, -0.00876467438306899, 0.08055538301822854], [0.9946942325649514 + -0.03879071001135798*i + -0.022378591929171736*j + -0.09261675411125578*k]"
197,"[-0.043317875519917864, -0.008804254597654274, 0.0809212116993403], [0.9946536069636853 + -0.038866362804902695*i + -0.022509861509106714*j + -0.0929887849758726*k]"
198,"[-0.043391886191672745, -0.00884383481223956, 0.08128704038045206], [0.9946128192214965 + -0.03894200926274631*i + -0.022641127419653982*j + -0.09336080068215961*k]"
199,"[-0.04344217331689797, -0.008866477948642638, 0.08164829506836613], [0.9945731005975896 + -0.039007325971964546*i + -0.022770335363927134*j + -0.09372453209073972*k]"
200,"[-0.043492460442123196, -0.008889121085045715, 0.08200954975628018], [0.9945332279749068 + -0.039072636641324626*i + -0.02289953978246269*j + -0.09408824898710023*k]"
201,"[-0.04353680400911049, -0.008898684879539515, 0.08373963865084015], [0.9944742344860555 + -0.03879658260870855*i + -0.023511872042761194*j + -0.09467319575415402*k]"
202,"[-0.04358114757609778, -0.008908248674033314, 0.08546972754540012], [0.994414448600554 + -0.038520497662991836*i + -0.024124185568809978*j + -0.0952580670856454*k]"
203,"[-0.04358208496924705, -0.008934300990901119, 0.08718787194850697], [0.9943595166549842 + -0.03811998123850131*i + -0.024719044661787863*j + -0.0958383404439531*k]"
204,"[-0.04358302236239632, -0.008960353307768924, 0.08890601635161383], [0.9943037355209822 + -0.03771943225933961*i + -0.02531388264456724*j + -0.09641853195579714*k]"
205,"[-0.04371788776117223, -0.009038931871998241, 0.0906606196673751], [0.9942415491677469 + -0.037567773211274844*i + -0.025800772102660095*j + -0.09698826982358028*k]"
206,"[-0.04385275315994814, -0.009117510436227558, 0.09241522298313638], [0.9941787776733421 + -0.03741609205344132*i + -0.026287646376219595*j + -0.0975579506108384*k]"
207,"[-0.04404180143610026, -0.009012556429820323, 0.09412490513055366], [0.9941089808833438 + -0.037152714628845646*i + -0.027002309416620428*j + -0.09817273149381225*k]"
208,"[-0.04423084971225237, -0.008907602423413088, 0.09583458727797094], [0.994038226827977 + -0.03688930142848721*i + -0.027716946455469942*j + -0.098787417842527*k]"
209,"[-0.04435138531553242, -0.008917892843166837, 0.09754038552628], [0.9939687270083595 + -0.03653216938519023*i + -0.028472129115660702*j + -0.0994027574718851*k]"
210,"[-0.04447192091881247, -0.008928183262920586, 0.09924618377458908], [0.9938981523932302 + -0.03617499783902901*i + -0.029227280988447644*j + -0.10001798961532873*k]"
211,"[-0.04458172855602582, -0.00911739180662894, 0.10100703471636027], [0.9938511282603811 + -0.03574176287197664*i + -0.029477779178704703*j + -0.10056600706532204*k]"
212,"[-0.044691536193239165, -0.009306600350337296, 0.10276788565813147], [0.9938035545514377 + -0.0353085081405774*i + -0.029728261068449252*j + -0.10111396890469941*k]"
213,"[-0.044678592159721794, -0.008413972342163074, 0.10452728008728077], [0.99374672653072 + -0.034630691504622724*i + -0.030006990146526236*j + -0.1018220961173763*k]"
214,"[-0.04466564812620442, -0.007521344333988853, 0.10628667451643008], [0.9936888632257914 + -0.03395283879045297*i + -0.03028568796335496*j + -0.10253011725190908*k]"
215,"[-0.04472982137878775, -0.007588243219029177, 0.10799813902061697], [0.9936322606451835 + -0.033218850909023045*i + -0.030864169609790257*j + -0.10314476033092797*k]"
216,"[-0.04479399463137108, -0.0076551421040695015, 0.10970960352480387], [0.9935744116828794 + -0.03248482135888994*i + -0.03144261254116206*j + -0.10375927402833716*k]"
217,"[-0.044811820438693965, -0.007629381342552924, 0.11145350929294509], [0.9935102172359325 + -0.032103510525219585*i + -0.03197210248999099*j + -0.10432927452128186*k]"
218,"[-0.044829646246016853, -0.007603620581036346, 0.11319741506108633], [0.9934452729082909 + -0.03172217546049216*i + -0.03250156830694687*j + -0.10489919626867619*k]"
219,"[-0.04433355848364545, -0.00759097537200633, 0.11494523015749686], [0.9933648514131996 + -0.0317049241125386*i + -0.03311431116732868*j + -0.10547280293878276*k]"
220,"[-0.04383747072127406, -0.007578330162976313, 0.1166930452539074], [0.9932837233936651 + -0.03168765021465907*i + -0.033727030475366925*j + -0.10604633459202792*k]"
221,"[-0.04395001863619789, -0.0075460525150003906, 0.11842681767094126], [0.9932163470288662 + -0.03126149352430528*i + -0.03424542468971672*j + -0.10663610038390256*k]"
222,"[-0.04406256655112172, -0.007513774867024468, 0.12016059008797511], [0.9931481734039919 + -0.030835311740183394*i + -0.034763791415080916*j + -0.10722578057840894*k]"
223,"[-0.0441751393938004, -0.0074887444120747375, 0.12189243391873877], [0.9930787279390051 + -0.030418290895447977*i + -0.03528007534783902*j + -0.10781782773501968*k]"
224,"[-0.044287712236479065, -0.007463713957125008, 0.12362427774950244], [0.9930084921839603 + -0.03000124584389774*i + -0.035796331204783996*j + -0.10840978909041957*k]"
225,"[-0.044388917418921967, -0.007558874383949473, 0.12536016603358746], [0.992942374111779 + -0.02945485645128976*i + -0.03630956121175035*j + -0.10899297633016553*k]"
226,"[-0.044490122601364875, -0.007654034810773938, 0.12709605431767246], [0.9928753560114445 + -0.028908440360052787*i + -0.03682275830680945*j + -0.1095760647759132*k]"
227,"[-0.04476870711595138, -0.007613171201116408, 0.12883670317415352], [0.9928076952198546 + -0.02849050112121797*i + -0.03725178655358112*j + -0.11015205879450717*k]"
228,"[-0.04504729163053789, -0.007572307591458879, 0.13057735203063459], [0.9927393443419958 + -0.02807254207904792*i + -0.03768078890717477*j + -0.11072797624799832*k]"
229,"[-0.04494856890195715, -0.007453170549287335, 0.13230750570648123], [0.9926551793145039 + -0.027802354142387863*i + -0.03830222345537448*j + -0.11133581527346015*k]"
230,"[-0.04484984617337641, -0.00733403350711579, 0.13403765938232787], [0.99257018469088 + -0.027532142970342614*i + -0.03892362599308647*j + -0.11194356125174544*k]"
231,"[-0.04499036316655655, -0.0073256774463218086, 0.1357923037409986], [0.9925020630812112 + -0.027134102049991803*i + -0.039274932291136766*j + -0.11252055358469647*k]"
232,"[-0.045130880159736694, -0.007317321385527827, 0.13754694809966936], [0.9924333267024699 + -0.02673604432241472*i + -0.03962621426176791*j + -0.11309747622090939*k]"
233,"[-0.045147836337079084, -0.007297325718023894, 0.13926230678524776], [0.9923482040616682 + -0.026320042639137422*i + -0.04032028729068327*j + -0.11369508205657912*k]"
234,"[-0.04516479251442147, -0.007277330050519963, 0.14097766547082613], [0.9922620700460048 + -0.025904014131173603*i + -0.041014319226235614*j + -0.11429257201724909*k]"
235,"[-0.04567840641169406, -0.007283911222164071, 0.14271127096892797], [0.9921846194685714 + -0.025511787872218784*i + -0.041474191328901316*j + -0.11488568676376892*k]"
236,"[-0.04619202030896664, -0.00729049239380818, 0.1444448764670298], [0.9921064514350147 + -0.02511954316549925*i + -0.04193403344126891*j + -0.11547871843558895*k]"
237,"[-0.046350251097460035, -0.007273034785073566, 0.14617422868456492], [0.9920227744575888 + -0.024733069939265075*i + -0.04249197256364324*j + -0.1160755033437198*k]"
238,"[-0.04650848188595344, -0.007255577176338953, 0.1479035809021], [0.9919382802402126 + -0.02434657633763895*i + -0.043049876680634196*j + -0.11667219262749501*k]"
239,"[-0.04639033240417359, -0.007457659408000692, 0.14964266262044792], [0.9918621096905306 + -0.023776947133811864*i + -0.04356629649984986*j + -0.11724414678154715*k]"
240,"[-0.04627218292239374, -0.007659741639662432, 0.15138174433879584], [0.9917850225607096 + -0.023207295957699225*i + -0.04408267605943497*j + -0.11781599259024031*k]"
241,"[-0.04634551898553703, -0.007904473421823769, 0.153110230817272], [0.9916976708649747 + -0.02281094959628077*i + -0.04470049203186461*j + -0.11839449392437777*k]"
242,"[-0.04641885504868032, -0.008149205203985106, 0.15483871729574814], [0.991609445403139 + -0.022414583136565157*i + -0.04531826861953438*j + -0.11897289094336118*k]"
243,"[-0.046592168779095666, -0.008277706623454098, 0.15657972114886148], [0.9915223621628587 + -0.022069282401352537*i + -0.045810276401935406*j + -0.11957328581774632*k]"
244,"[-0.046765482509511014, -0.00840620804292309, 0.1583207250019748], [0.9914345557440917 + -0.021723965569649454*i + -0.046302250772073*j + -0.12017359347995027*k]"
245,"[-0.04705797480661373, -0.008204363250464742, 0.16006039825615515], [0.9913447783922943 + -0.02131478285811519*i + -0.04684504059947755*j + -0.12077562898729824*k]"
246,"[-0.047350467103716445, -0.008002518458006395, 0.16180007151033549], [0.9912541756884581 + -0.020905582400787666*i + -0.04738779142566818*j + -0.12137756394192854*k]"
247,"[-0.047503238296551495, -0.007841633798239295, 0.16353780386538946], [0.9911605886326734 + -0.02037906577817765*i + -0.04795684484945999*j + -0.12200623857584413*k]"
248,"[-0.047656009489386544, -0.007680749138472194, 0.16527553622044347], [0.9910660054288939 + -0.019852528673956732*i + -0.0485258500750936*j + -0.12263479058959974*k]"
249,"[-0.047821505648792395, -0.007694818462215365, 0.16702465475960282], [0.9909660592079377 + -0.0196085057632728*i + -0.04910294133303267*j + -0.12325046511906759*k]"
250,"[-0.047987001808198246, -0.0077088877859585354, 0.16877377329876217], [0.9908653384222692 + -0.019364467526073414*i + -0.04967999421084229*j + -0.12386604331278292*k]"
251,"[-0.04801056081705489, -0.007433404271180659, 0.17053088611097308], [0.9907606418748801 + -0.019103032170275955*i + -0.05026151587244244*j + -0.12450784993638431*k]"
252,"[-0.04803411982591154, -0.007157920756402783, 0.172287998923184], [0.9906551235975527 + -0.01884158097055739*i + -0.050842995847493286*j + -0.12514955329404684*k]"
253,"[-0.04824977260699627, -0.007380150281946607, 0.17402544980351287], [0.9905690022461391 + -0.018192887608367174*i + -0.05129945510997223*j + -0.12573955835367753*k]"
254,"[-0.048465425388081004, -0.0076023798074904315, 0.17576290068384173], [0.9904819055002557 + -0.017544176331986305*i + -0.05175586385885273*j + -0.12632943959995496*k]"
255,"[-0.04873089899233776, -0.007197411767078308, 0.17751902873940822], [0.9903681119733607 + -0.017313811541151015*i + -0.052372214735734085*j + -0.1269975820238808*k]"
256,"[-0.04899637259659452, -0.006792443726666183, 0.1792751567949747], [0.9902534347215828 + -0.01708343130086224*i + -0.05298851887986144*j + -0.12766561112537442*k]"
257,"[-0.049190022641762386, -0.007093027383916206, 0.18104247903426468], [0.9901704268715295 + -0.01647809779218233*i + -0.053332353987730056*j + -0.12824452448479792*k]"
258,"[-0.04938367268693025, -0.00739361104116623, 0.18280980127355465], [0.9900866004651905 + -0.015872750661351968*i + -0.05367614500668995*j + -0.12882333182675335*k]"
259,"[-0.04950030272335995, -0.007289063431013685, 0.1845878294803583], [0.9899906707542144 + -0.015309388512503559*i + -0.05404735958483276*j + -0.12947191728286703*k]"
260,"[-0.04961693275978965, -0.007184515820861141, 0.18636585768716196], [0.989893864859146 + -0.014746012814191429*i + -0.05441852632875036*j + -0.13012038815079546*k]"
261,"[-0.0495893371076699, -0.007236987674352893, 0.18814504053227876], [0.9897984122841245 + -0.014452901924793652*i + -0.054798194833462675*j + -0.13071868461996014*k]"
262,"[-0.04956174145555015, -0.007289459527844646, 0.18992422337739556], [0.9897023686687716 + -0.014159782405105266*i + -0.05517783061641788*j + -0.1313169030328118*k]"
263,"[-0.04974588827548282, -0.007274549216708663, 0.1916994993664318], [0.9895956397535699 + -0.014026418485885973*i + -0.05568592972277758*j + -0.13191969752880545*k]"
